문어	문어-R_5BA01B06-형태의미	"美병원서 특진 받으세요" 환자 등치는 브로커 활개	"/SS*美/SH*병원/NNG*서/JKB 특진/NNG 받/VV*으세요/EF*"/SS 환자/NNG 등치/VV*는/ETM 브로커/NNG 활개/NNG	"/SS*美/SH*병원/NNG*서/JKB 특진/NNG 받/VV*으세요/EF*"/SS 환자/NNG 등치/VV*는/ETM 브로커/NNG 활개/NNG	"/B-SS 美/B-SH 병/B-NNG 원/I-NNG 서/B-JKB @B@ 특/B-NNG 진/I-NNG @B@ 받/B-VV 으/B-EF 세/I-EF 요/I-EF "/B-SS @B@ 환/B-NNG 자/I-NNG @B@ 등/B-VV 치/I-VV 는/B-ETM @B@ 브/B-NNG 로/I-NNG 커/I-NNG @B@ 활/B-NNG 개/I-NNG		-
문어	문어-R_3BG20004-형태의미	"감기 몸살이래.	"/SS*감기/NNG 몸살/NNG*이/VCP*래/EF*./SF	"/SS*감기/NNG 몸살/NNG*이/VCP*래/EF*./SF	"/B-SS 감/B-NNG 기/I-NNG @B@ 몸/B-NNG 살/I-NNG 이/B-VCP 래/B-EF ./B-SF		-
문어	문어-R_6BE00013-형태의미	"강해지셔야 합니다.	"/SS*강하/VA+여/EC*지/VX*시/EP+어/EC*야/EC 하/VX+ㅂ/EF*니다/EF*./SF	"/SS*강해/VA:DIC*지/VX*셔/EP:DIC*야/EC 합/VX:DIC*니다/EF*./SF	"/B-SS 강/B-VA 해/I-VA:DIC 지/B-VX 셔/B-EP:DIC 야/I-EC @B@ 합/B-VX:DIC 니/I-EF 다/I-EF ./B-SF	해|지/VX@I-VA:DIC=하/VA+여/EC 셔|야/EC@B-EP:DIC=시/EP+어/EC 합|니/EF@B-VX:DIC=하/VX+ㅂ/EF	-
문어	문어-R_BRHO0390-형태의미	"귀사의 K전무님 때문에 저의 회사생활과 개인 사생활이 파산지경에 이르렀습니다."	"/SS*귀사/NNG*의/JKG K/SL*전무/NNG*님/XSN 때문/NNB*에/JKB 저/NP*의/JKG 회사/NNG*생활/NNG*과/JC 개인/NNG 사생활/NNG*이/JKS 파산/NNG*지경/NNB*에/JKB 이르/VV*었/EP*습니다/EF*./SF*"/SS	"/SS*귀사/NNG*의/JKG K/SL*전무/NNG*님/XSN 때문/NNB*에/JKB 저/NP*의/JKG 회사/NNG*생활/NNG*과/JC 개인/NNG 사생활/NNG*이/JKS 파산/NNG*지경/NNB*에/JKB 이르/VV*렀/EP:DIC*습니다/EF*./SF*"/SS	"/B-SS 귀/B-NNG 사/I-NNG 의/B-JKG @B@ K/B-SL 전/B-NNG 무/I-NNG 님/B-XSN @B@ 때/B-NNB 문/I-NNB 에/B-JKB @B@ 저/B-NP 의/B-JKG @B@ 회/B-NNG 사/I-NNG 생/B-NNG 활/I-NNG 과/B-JC @B@ 개/B-NNG 인/I-NNG @B@ 사/B-NNG 생/I-NNG 활/I-NNG 이/B-JKS @B@ 파/B-NNG 산/I-NNG 지/B-NNB 경/I-NNB 에/B-JKB @B@ 이/B-VV 르/I-VV 렀/B-EP:DIC 습/B-EF 니/I-EF 다/I-EF ./B-SF "/B-SS	렀|습/EF@B-EP:DIC=었/EP	-
문어	문어-A_BSEO0309-형태의미	"그 때에도 바다 위를 날면서 고기를 잡아먹고 살았어요?"	"/SS*그/MM 때/NNG*에/JKB*도/JX 바다/NNG 위/NNG*를/JKO 날/VV*면서/EC 고기/NNG*를/JKO 잡아먹/VV*고/EC 살/VV*았/EP*어요/EF*?/SF*"/SS	"/SS*그/MM 때/NNG*에/JKB*도/JX 바다/NNG 위/NNG*를/JKO 날/VV*면서/EC 고기/NNG*를/JKO 잡아먹/VV*고/EC 살/VV*았/EP*어요/EF*?/SF*"/SS	"/B-SS 그/B-MM @B@ 때/B-NNG 에/B-JKB 도/B-JX @B@ 바/B-NNG 다/I-NNG @B@ 위/B-NNG 를/B-JKO @B@ 날/B-VV 면/B-EC 서/I-EC @B@ 고/B-NNG 기/I-NNG 를/B-JKO @B@ 잡/B-VV 아/I-VV 먹/I-VV 고/B-EC @B@ 살/B-VV 았/B-EP 어/B-EF 요/I-EF ?/B-SF "/B-SS		-
문어	문어-R_2BH9404-형태의미	"그 위에 있제?	"/SS*그/MM 위/NNG*에/JKB 있/VA*제/EF*?/SF	"/SS*그/MM 위/NNG*에/JKB 있/VA*제/EF*?/SF	"/B-SS 그/B-MM @B@ 위/B-NNG 에/B-JKB @B@ 있/B-VA 제/B-EF ?/B-SF		-
문어	문어-A_BSEO0339-형태의미	"그게 그 말 아냐?"	"/SS*그것/NP+이/JKS 그/MM 말/NNG 아니/VCN+야/EF*?/SF*"/SS	"/SS*그게/NP:DIC 그/MM 말/NNG 아냐/VCN:DIC*?/SF*"/SS	"/B-SS 그/B-NP 게/I-NP:DIC @B@ 그/B-MM @B@ 말/B-NNG @B@ 아/B-VCN 냐/I-VCN:DIC ?/B-SF "/B-SS	게@I-NP:DIC=것/NP+이/JKS 냐|?/SF@I-VCN:DIC=니/VCN+야/EF	-
문어	문어-R_5BH01006-형태의미	"그때 서울에 있던 내게 부산 주재 기자가 인쇄되지 못한 경향신문 대장(臺張)을 보내왔어요.	"/SS*그때/NNG 서울/NNP*에/JKB 있/VA*던/ETM 나/NP+에/JKB*게/JKB 부산/NNP 주재/NNG 기자/NNG*가/JKS 인쇄되/VV*지/EC 못하/VX+ㄴ/ETM 경향신문/NNP 대장/NNG*(/SS*臺張/SH*)/SS*을/JKO 보내오/VV+았/EP*어요/EF*./SF	"/SS*그때/NNG 서울/NNP*에/JKB 있/VA*던/ETM 내/NP:DIC*게/JKB 부산/NNP 주재/NNG 기자/NNG*가/JKS 인쇄되/VV*지/EC 못한/VX:DIC 경향신문/NNP 대장/NNG*(/SS*臺張/SH*)/SS*을/JKO 보내왔/VV:DIC*어요/EF*./SF	"/B-SS 그/B-NNG 때/I-NNG @B@ 서/B-NNP 울/I-NNP 에/B-JKB @B@ 있/B-VA 던/B-ETM @B@ 내/B-NP:DIC 게/I-JKB @B@ 부/B-NNP 산/I-NNP @B@ 주/B-NNG 재/I-NNG @B@ 기/B-NNG 자/I-NNG 가/B-JKS @B@ 인/B-VV 쇄/I-VV 되/I-VV 지/B-EC @B@ 못/B-VX 한/I-VX:DIC @B@ 경/B-NNP 향/I-NNP 신/I-NNP 문/I-NNP @B@ 대/B-NNG 장/I-NNG (/B-SS 臺/B-SH 張/I-SH )/B-SS 을/B-JKO @B@ 보/B-VV 내/I-VV 왔/I-VV:DIC 어/B-EF 요/I-EF ./B-SF	내|게/JKB@B-NP:DIC=나/NP+에/JKB 한@I-VX:DIC=하/VX+ㄴ/ETM 왔|어/EF@I-VV:DIC=오/VV+았/EP	-
문어	문어-A_BSEO0078-형태의미	"그래 가지고 밥이 넘어가겠어."	"/SS*그러/VV+어/EC 가지/VX*고/EC 밥/NNG*이/JKS 넘어가/VV*겠/EP*어/EF*./SF*"/SS	"/SS*그래/VV:DIC 가지/VX*고/EC 밥/NNG*이/JKS 넘어가/VV*겠/EP*어/EF*./SF*"/SS	"/B-SS 그/B-VV 래/I-VV:DIC @B@ 가/B-VX 지/I-VX 고/B-EC @B@ 밥/B-NNG 이/B-JKS @B@ 넘/B-VV 어/I-VV 가/I-VV 겠/B-EP 어/B-EF ./B-SF "/B-SS	래@I-VV:DIC=러/VV+어/EC	-
문어	문어-R_2BEXXX04-형태의미	"그믐이라 다행이지 달이 뜰 적엔 새벽 장사가 기중 낫다.	"/SS*그믐/NNG*이/VCP*라/EC 다행/NNG*이/VCP*지/EC 달/NNG*이/JKS 뜨/VV+ㄹ/ETM 적/NNB*에/JKB+ㄴ/JX 새벽/NNG 장사/NNG*가/JKS 기중/NNG 낫/VA*다/EF*./SF	"/SS*그믐/NNG*이/VCP*라/EC 다행/NNG*이/VCP*지/EC 달/NNG*이/JKS 뜰/VV:DIC 적/NNB*엔/JKB:DIC 새벽/NNG 장사/NNG*가/JKS 기중/NNG 낫/VA*다/EF*./SF	"/B-SS 그/B-NNG 믐/I-NNG 이/B-VCP 라/B-EC @B@ 다/B-NNG 행/I-NNG 이/B-VCP 지/B-EC @B@ 달/B-NNG 이/B-JKS @B@ 뜰/B-VV:DIC @B@ 적/B-NNB 엔/B-JKB:DIC @B@ 새/B-NNG 벽/I-NNG @B@ 장/B-NNG 사/I-NNG 가/B-JKS @B@ 기/B-NNG 중/I-NNG @B@ 낫/B-VA 다/B-EF ./B-SF	뜰@B-VV:DIC=뜨/VV+ㄹ/ETM 엔@B-JKB:DIC=에/JKB+ㄴ/JX	-
문어	문어-R_4BJ01001-형태의미	"글쓰는 것도 사업이야"	"/SS*글/NNG*쓰/VV*는/ETM 것/NNB*도/JX 사업/NNG*이/VCP*야/EF*"/SS	"/SS*글/NNG*쓰/VV*는/ETM 것/NNB*도/JX 사업/NNG*이/VCP*야/EF*"/SS	"/B-SS 글/B-NNG 쓰/B-VV 는/B-ETM @B@ 것/B-NNB 도/B-JX @B@ 사/B-NNG 업/I-NNG 이/B-VCP 야/B-EF "/B-SS		-
문어	문어-R_BEXX0013-형태의미	"나 참, 얼마나 웃기는지 모르겠어요."	"/SS*나/NP 참/IC*,/SP 얼마나/MAG 웃기/VV*는지/EC 모르/VV*겠/EP*어요/EF*./SF*"/SS	"/SS*나/NP 참/IC*,/SP 얼마나/MAG 웃기/VV*는지/EC 모르/VV*겠/EP*어요/EF*./SF*"/SS	"/B-SS 나/B-NP @B@ 참/B-IC ,/B-SP @B@ 얼/B-MAG 마/I-MAG 나/I-MAG @B@ 웃/B-VV 기/I-VV 는/B-EC 지/I-EC @B@ 모/B-VV 르/I-VV 겠/B-EP 어/B-EF 요/I-EF ./B-SF "/B-SS		-
문어	문어-R_BRHO0438-형태의미	"너희는 싸움박질을 한 벌로 이 느글느글한 돼지고기를 한 점도 남김없이 다 먹어야 한다.	"/SS*너희/NP*는/JX 싸움박질/NNG*을/JKO 한/MM 벌/NNB*로/JKB 이/MM 느글느글하/VA+ㄴ/ETM 돼지고기/NNG*를/JKO 한/MM 점/NNG*도/JX 남김없이/MAG 다/MAG 먹/VV*어야/EC 하/VX+ㄴ/EF*다/EF*./SF	"/SS*너희/NP*는/JX 싸움박질/NNG*을/JKO 한/MM 벌/NNB*로/JKB 이/MM 느글느글한/VA:DIC 돼지고기/NNG*를/JKO 한/MM 점/NNG*도/JX 남김없이/MAG 다/MAG 먹/VV*어야/EC 한/VX:DIC*다/EF*./SF	"/B-SS 너/B-NP 희/I-NP 는/B-JX @B@ 싸/B-NNG 움/I-NNG 박/I-NNG 질/I-NNG 을/B-JKO @B@ 한/B-MM @B@ 벌/B-NNB 로/B-JKB @B@ 이/B-MM @B@ 느/B-VA 글/I-VA 느/I-VA 글/I-VA 한/I-VA:DIC @B@ 돼/B-NNG 지/I-NNG 고/I-NNG 기/I-NNG 를/B-JKO @B@ 한/B-MM @B@ 점/B-NNG 도/B-JX @B@ 남/B-MAG 김/I-MAG 없/I-MAG 이/I-MAG @B@ 다/B-MAG @B@ 먹/B-VV 어/B-EC 야/I-EC @B@ 한/B-VX:DIC 다/I-EF ./B-SF	한@I-VA:DIC=하/VA+ㄴ/ETM 한|다/EF@B-VX:DIC=하/VX+ㄴ/EF	-
문어	문어-R_7BB03B10-형태의미	"네 엄마가 없어도 별로 달라진 건 없다.	"/SS*너/NP+의/JKG 엄마/NNG*가/JKS 없/VA*어도/EC 별로/MAG 달라지/VV+ㄴ/ETM 것/NNB+ㄴ/JX 없/VA*다/EF*./SF	"/SS*네/NP:DIC 엄마/NNG*가/JKS 없/VA*어도/EC 별로/MAG 달라진/VV:DIC 건/NNB:DIC 없/VA*다/EF*./SF	"/B-SS 네/B-NP:DIC @B@ 엄/B-NNG 마/I-NNG 가/B-JKS @B@ 없/B-VA 어/B-EC 도/I-EC @B@ 별/B-MAG 로/I-MAG @B@ 달/B-VV 라/I-VV 진/I-VV:DIC @B@ 건/B-NNB:DIC @B@ 없/B-VA 다/B-EF ./B-SF	네@B-NP:DIC=너/NP+의/JKG 진@I-VV:DIC=지/VV+ㄴ/ETM 건@B-NNB:DIC=것/NNB+ㄴ/JX	-
